num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes,env_runners/connector_pipeline_timer,env_runners/sample,env_runners/env_reset_timer,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_min,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/env_step_timer,env_runners/time_between_sampling,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_2,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled/agent_1,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_module_steps_sampled/shared_policy,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/shared_policy/entropy,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/curr_kl_coeff,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/weights_seq_no,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/policy_loss,learners/shared_policy/num_trainable_parameters,learners/shared_policy/mean_kl_loss,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/total_loss,learners/shared_policy/num_module_steps_trained,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/vf_loss,learners/shared_policy/vf_explained_var,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch
1,22528,1150.24292262789,False,11,eeb92_00000,2025-06-04_16-20-05,1749046805,1.748581886291504,19.757914304733276,45108,Tegans-MacBook-Air.local,127.0.0.1,19.757914304733276,11,2.0222691108357638,1.9756398524660316e-05,2.022101170901252,1.2431496682611543,0.7767575630684416,0.0011001281796604112,27,0.00032062499999963023,0.10588473188614987,0.00014145899999995493,10.0,32.15738517533313,-177.01563024261387,0.03668322188250002,75.0,-42.663425754242695,75,300,2048,32.15738517533313,6.706955015664808e-05,22528,7.743721437278361e-05,0.026722145032723632,75,-79.45025505128986,1150.24292262789,1,0,0,23.96666666666667,82.56666666666666,-26.32800168376329,-26.571751683763285,-26.550501683763287,25.0,25.0,25.0,709,683,710,-39.92426580480153,7809,7509,7810,8.261451946306553e-05,0.0002335436200672563,23128,2102,142854.0,2048.0,0.0,21760,239744,348160,2048.0,3835904,0.0,1.5824409,1.0,67.34269,0.00019531250291038305,0.0005,1.3354944,11.0,128.0,-0.108323455,142854.0,0.0030174672,0.01,6.5226536,21760,239744,6.6468,0.08532971,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.21876127489226288,4.287220376823975e-06,1.3898657149420214e-05,3.1529225066071808e-06,1.5043223981744721e-05,2.8552946268138053e-06,9.117989597227098e-06,2.215343633270985e-06,0.00012660747608637038,2.8825593422936908e-05,1.1846216701317477e-05,9.787170591549266e-07,5.345187238247345e-06,1.715242269414326e-05,0.00196700966551526,0.1562338960949099,0.01822574531058579,1.6341983248998536e-05,0.02855039847954273,0.0008889809240084888,4.832554158848853e-06,0.011757012658103704,0.0008578989732321502
1,24576,1160.1909209273078,False,12,eeb92_00000,2025-06-04_16-20-07,1749046807,1.7551980018615723,21.51311230659485,45108,Tegans-MacBook-Air.local,127.0.0.1,21.51311230659485,12,2.0195602684774063,2.007842453938142e-05,2.0193915596122394,1.2422207399185428,0.7749778836877572,0.0010977289778637957,27,0.00032062499999963023,0.1019220350067948,0.00014145899999995493,11.0,32.20791309423565,-177.01563024261387,0.036698977060000894,75.0,-35.58831354977241,75,327,2048,32.20791309423565,6.483376423275575e-05,24576,7.711370246345759e-05,0.028666058847311725,75,-73.41414626816037,1160.1909209273078,1,0,0,24.95,82.5,-24.31263208938679,-24.50638208938679,-24.595132089386794,25.0,25.0,25.0,710,683,709,-35.901483134603275,8519,8192,8519,8.205150421402964e-05,0.0002233154386093968,25230,2102,142854.0,2048.0,0.0,21760,261504,348160,2048.0,4184064,0.0,1.5797879,1.0082644,89.25651,9.765625145519152e-05,0.0005,2.618582,12.0,128.0,0.18984307,142854.0,0.0031769022,0.01,7.654739,21760,261504,7.480693,0.047400773,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.21860593759316296,4.250711589325133e-06,1.3779430426592798e-05,3.1410409370352436e-06,1.4928586331118538e-05,2.8365389166504574e-06,9.059321335920743e-06,2.202848218453191e-06,0.0001176173892807425,2.8322496534604056e-05,1.1770289282721756e-05,9.733733624611559e-07,5.3186800095556335e-06,1.6800083978717814e-05,0.0019669701284640412,0.1560845471425488,0.0182255648269831,1.6341728916852124e-05,0.02854993251235232,0.0008881968312263889,4.832354915894015e-06,0.01175270786520616,0.0008578346911493142
1,26624,1157.8665750227292,False,13,eeb92_00000,2025-06-04_16-20-09,1749046809,1.7578940391540527,23.2710063457489,45108,Tegans-MacBook-Air.local,127.0.0.1,23.2710063457489,13,2.0169051424626323,1.9980140293941983e-05,2.016736412766117,1.2413375591893572,0.7732066731808797,0.0010959650280851314,27,0.00032062499999963023,0.0982420029218198,0.00014145899999995493,12.0,32.21600819530229,-169.6458097728212,0.036665164682501,75.0,-41.487507226952786,75,354,2048,32.21600819530229,6.293278963787195e-05,26624,7.681106262628264e-05,0.03043855907767634,75,-78.72433963440173,1157.8665750227292,1,0,0,23.833333333333332,82.46666666666667,-26.161029878133895,-26.3072798781339,-26.2560298781339,25.0,25.0,25.0,710,682,710,-38.66237929308981,9229,8874,9229,8.156981850805625e-05,0.000214677183310753,27332,2102,142854.0,2048.0,0.0,21760,283264,348160,2048.0,4532224,0.0,1.5751951,1.0,99.564285,4.882812572759576e-05,0.0005,1.9517701,13.0,128.0,0.13857211,142854.0,0.003005808,0.01,7.682949,21760,283264,7.5601287,-0.0074352026,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.2184381006000558,4.217587342509471e-06,1.368391090622403e-05,3.1312638281511467e-06,1.4828859612259157e-05,2.822003423292557e-06,9.003126350866063e-06,2.191605612005429e-06,0.00011001818515661827,2.7910572676297007e-05,1.1716503929931052e-05,9.685558649239598e-07,5.294423257847237e-06,1.649490501418695e-05,0.001966929897887295,0.15592324337542543,0.0182253329535214,1.6341032973023585e-05,0.028549419424657767,0.0008873496014075298,4.832072202382452e-06,0.011748039887800755,0.0008577634381108117
1,28672,966.7150825555589,False,14,eeb92_00000,2025-06-04_16-20-11,1749046811,2.1070151329040527,25.378021478652954,45108,Tegans-MacBook-Air.local,127.0.0.1,25.378021478652954,14,2.0177631526980058,1.988325889099169e-05,2.017594000718456,1.2405420131774636,0.7748322418690708,0.0011174928778042536,28,0.00032062499999963023,0.09485409809491165,0.00014145899999995493,13.0,32.20842743729721,-138.36287012526074,0.03700893860000029,75.0,-53.627081554104365,75,382,2048,32.20842743729721,6.139723407645406e-05,28672,7.665250540398007e-05,0.03204797956424687,75,-77.14589170636816,966.7150825555589,1,0,0,38.63333333333333,82.7,-25.595713902122725,-25.703213902122727,-25.846963902122724,25.0,25.0,25.0,710,683,711,-39.05689421981643,9939,9557,9940,8.125318634610329e-05,0.00020745030504140723,29436,2104,142854.0,2048.0,0.0,21888,305152,350208,2048.0,4882432,0.0,1.5651487,1.0,66.7901,2.441406286379788e-05,0.0005,1.1979008,14.0,128.0,0.014621521,142854.0,0.0026241746,0.01,6.7246814,21888,305152,6.7257104,-0.09296298,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.2182688775447515,4.197606412065764e-06,1.3624519049284261e-05,3.124876154948239e-06,1.4764613601486481e-05,2.810564726657827e-06,8.97716959505988e-06,2.185129206817604e-06,0.00010362273046497133,2.7574436025928326e-05,1.1673176789063684e-05,9.654116583747041e-07,5.2758060004284175e-06,1.6249628850977188e-05,0.0019668895665092374,0.15575025458723027,0.018235832411046236,1.6340066775180077e-05,0.02854890011796587,0.0008864410590019257,4.831753607649484e-06,0.011743020828256935,0.0008576891100639645
1,30720,1078.7985855254408,False,15,eeb92_00000,2025-06-04_16-20-13,1749046813,1.8791918754577637,27.257213354110718,45108,Tegans-MacBook-Air.local,127.0.0.1,27.257213354110718,15,2.0163381982510256,1.982901630214361e-05,2.0161673823712714,1.240664871385689,0.7732814898703801,0.0011155054490262495,27,0.00032062499999963023,0.09183880258288496,0.00014145899999995493,14.0,32.257614971811556,-163.6941349876332,0.039299164742498956,75.0,-46.7563750013978,75,409,2048,32.257614971811556,6.111067579720871e-05,30720,7.74322321809236e-05,0.03399441769185803,75,-86.90413199769911,1078.7985855254408,1,0,0,46.4,83.5,-28.85887733256638,-29.01387733256638,-29.03137733256638,25.0,25.0,25.0,710,683,709,-40.32967865022468,10649,10240,10649,8.166662138228307e-05,0.00020314046654919404,31538,2102,142854.0,2048.0,0.0,21760,326912,348160,2048.0,5230592,0.0,1.5661156,1.0,132.95247,1.220703143189894e-05,0.0005,1.5358585,15.0,128.0,0.08536883,142854.0,0.0028609582,0.01,7.8644447,21760,326912,7.794736,0.08277029,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.21808819600299323,4.228140003561379e-06,1.3785312050700222e-05,3.136474281630724e-06,1.4838075618995238e-05,2.8217101026159175e-06,9.046333116195582e-06,2.1946920629905298e-06,9.929427546400241e-05,2.7485732716409355e-05,1.1720345591628283e-05,9.73987939085544e-07,5.286185309597385e-06,1.6197217676531654e-05,0.0019668635403689524,0.15556601020876146,0.018246181800225227,1.6342185797996353e-05,0.02854857493046534,0.0008854735774842934,4.831766577590323e-06,0.011737719500115212,0.0008576657172342428
1,32768,1132.3737599197593,False,16,eeb92_00000,2025-06-04_16-20-14,1749046814,1.7964091300964355,29.053622484207153,45108,Tegans-MacBook-Air.local,127.0.0.1,29.053622484207153,16,2.0140969208485155,1.975989613911608e-05,2.0139255606275586,1.239891051831832,0.7718114895516762,0.0011155124745360493,27,0.00032062499999963023,0.08912204584857612,0.00014145899999995493,15.0,32.27165994464702,-163.6941349876332,0.037207817262499956,75.0,-42.96212710280961,75,436,2048,32.27165994464702,5.988852405287508e-05,32768,7.723083691701768e-05,0.03568988409737489,75,-76.24151768903936,1132.3737599197593,1,0,0,30.133333333333336,83.2,-25.48092256301311,-25.43217256301311,-25.32842256301311,25.0,25.0,25.0,710,682,710,-36.709696028053976,11359,10922,11359,8.134396130847313e-05,0.00019779230070128212,33640,2102,142854.0,2048.0,0.0,21760,348672,348160,2048.0,5578752,0.0,1.5613191,1.0,83.11138,6.10351571594947e-06,0.0005,2.47435,16.0,128.0,0.0792397,142854.0,0.0029088382,0.01,7.5125465,21760,348672,7.4489202,0.005383551,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.21789574740841566,4.207127652584273e-06,1.3713316202491097e-05,3.1285269654813808e-06,1.4767646244000566e-05,2.809214946982898e-06,9.010782703944231e-06,2.1880480004415012e-06,9.45772606041059e-05,2.7239018683158015e-05,1.1686717847265294e-05,9.711816319471201e-07,5.270461958963752e-06,1.601300794760213e-05,0.001966837383294822,0.15537058095080333,0.01825635692257953,1.6344207633678705e-05,0.028548263110903027,0.0008844469181911132,4.831796112771739e-06,0.011732070908953498,0.000857637390050109
1,34816,1154.7380193813276,False,17,eeb92_00000,2025-06-04_16-20-16,1749046816,1.761544942855835,30.81516742706299,45108,Tegans-MacBook-Air.local,127.0.0.1,30.81516742706299,17,2.0115341441400303,1.9671047177663515e-05,2.011362730021283,1.2390801850635136,0.7700589771561595,0.0011138052697906742,28,0.00032062499999963023,0.08662980433706666,0.00014145899999995493,16.0,32.26093908819047,-159.74680409944352,0.03685488125500024,75.0,-37.429588002419024,75,464,2048,32.26093908819047,5.879081788195199e-05,34816,7.702416200211864e-05,0.037167286254930834,75,-80.2362155311541,1154.7380193813276,1,0,0,28.633333333333336,83.23333333333333,-26.709155177051365,-26.745405177051367,-26.781655177051366,25.0,25.0,25.0,710,683,711,-38.689462907499866,12069,11605,12070,8.102475216241577e-05,0.00019301683186700037,35744,2104,142854.0,2048.0,0.0,21888,370560,350208,2048.0,5928960,0.0,1.5573384,1.0,119.81509,3.051757857974735e-06,0.0005,1.2669808,17.0,128.0,0.043984015,142854.0,0.0032987364,0.01,7.222232,21888,370560,7.1938205,0.009214938,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.21769170435772933,4.1854030836374355e-06,1.3642793310401651e-05,3.1216465748274793e-06,1.4701839940966105e-05,2.7987169800305234e-06,8.976158555704617e-06,2.1813262288960076e-06,9.042820267000978e-05,2.6999662024867377e-05,1.1647484991396223e-05,9.675261733944516e-07,5.2561811114658075e-06,1.583373983460194e-05,0.0019668078130081375,0.15516421371858347,0.018266331607606726,1.6345959014067977e-05,0.028547911795238915,0.0008833620156260484,4.831766880591405e-06,0.011726085676065008,0.000857603154437934
1,36864,1012.9220513699369,False,18,eeb92_00000,2025-06-04_16-20-18,1749046818,2.010650873184204,32.82581830024719,45108,Tegans-MacBook-Air.local,127.0.0.1,32.82581830024719,18,2.01148098352863,1.9584336705893372e-05,2.01130918730107,1.2400374828028784,0.7690334303045978,0.0011159542970927225,27,0.00032062499999963023,0.08443451036246007,0.00014145899999995493,17.0,32.29703986289019,-166.28297564641338,0.04175246661750043,75.0,-37.80315447585975,75,491,2048,32.29703986289019,5.958752271074939e-05,36864,7.881141726674824e-05,0.03841480536267552,75,-72.34108410810069,1012.9220513699369,1,0,0,38.3,83.45,-24.15369470270022,-24.06244470270024,-24.124944702700223,25.0,25.0,25.0,710,683,709,-34.011566151174826,12779,12288,12779,8.23696982789418e-05,0.00019313274259456084,37846,2102,142854.0,2048.0,0.0,21760,392320,348160,2048.0,6277120,0.0,1.5629417,1.0,87.07952,1.5258789289873675e-06,0.0005,3.8550317,18.0,128.0,-0.028003758,142854.0,0.0041481243,0.01,6.7841177,21760,392320,6.827751,-0.017851949,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.2174764387266159,4.279545735656689e-06,1.408750900118891e-05,3.1497331011966326e-06,1.4949539139007326e-05,2.835087949665464e-06,9.193608827363104e-06,2.219172884006565e-06,8.927077264508229e-05,2.7286257504131437e-05,1.1813606252654485e-05,9.892408403681621e-07,5.3204452299757315e-06,1.6084312568560428e-05,0.0019667807503888574,0.15494714303541293,0.018276104042341118,1.6347607546086398e-05,0.028547570775376993,0.0008822215497204655,4.831684253443386e-06,0.011719824694943393,0.0008575781189989977
1,38912,966.293571643925,False,19,eeb92_00000,2025-06-04_16-20-20,1749046820,2.1037769317626953,34.92959523200989,45108,Tegans-MacBook-Air.local,127.0.0.1,34.92959523200989,19,2.0123610111933434,1.9536823338850457e-05,2.0121874879280592,1.2424518392248496,0.7674943247515518,0.0011146935041218143,27,0.00032062499999963023,0.08279981190532631,0.00014145899999995493,18.0,32.318506415392605,-166.28297564641338,0.04747088419500003,75.0,-39.68259130374631,75,518,2048,32.318506415392605,6.176386523537304e-05,38912,8.162017273363566e-05,0.039596773044805696,75,-81.61042788355802,966.293571643925,1,0,0,46.06666666666666,83.56666666666666,-27.085975961185994,-27.324725961185994,-27.199725961185994,25.0,25.0,25.0,710,682,710,-37.759542709870104,13489,12970,13489,8.473789597013391e-05,0.00019639911025314758,39948,2102,142854.0,2048.0,0.0,21760,414080,348160,2048.0,6625280,0.0,1.5490069,1.0,85.05059,7.629394644936838e-07,0.0005,1.4844077,19.0,128.0,0.07717179,142854.0,0.002709976,0.01,7.5272303,21760,414080,7.4655485,0.0011603236,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.21725030577928897,4.4583126870205305e-06,1.4837465381698487e-05,3.200879699832448e-06,1.5426024125016673e-05,2.9173377484287797e-06,9.551325614725442e-06,2.2747838470673465e-06,9.041933245505223e-05,2.7939016819455504e-05,1.206190043451391e-05,1.0249072279804847e-06,5.407823153981053e-06,1.6513945172268396e-05,0.0019667557691406623,0.15471963763623395,0.01828568422022006,1.6349830111563065e-05,0.028547329084732787,0.0008810258069314315,4.831640902150728e-06,0.011713273708176602,0.0008575536739533964
1,40960,1163.335505245125,False,20,eeb92_00000,2025-06-04_16-20-22,1749046822,1.7480649948120117,36.6776602268219,45108,Tegans-MacBook-Air.local,127.0.0.1,36.6776602268219,20,2.00968041358141,1.945104510547005e-05,2.0095067288887787,1.241454746242601,0.7658116331740362,0.0011126178190805729,28,0.00032062499999963023,0.08143171715336206,0.00014145899999995493,19.0,32.30179587428921,-143.55354080482357,0.03737955368250123,75.0,-39.68259130374631,75,546,2048,32.30179587428921,6.03517455616727e-05,40960,8.067703625959452e-05,0.040618569980816595,75,-73.59859099389625,1163.335505245125,1,0,0,23.666666666666668,82.73333333333333,-24.588696997965414,-24.519946997965413,-24.48994699796541,25.0,25.0,25.0,710,683,711,-35.75838987917466,14199,13653,14200,8.386519714384187e-05,0.00019167527175098221,42052,2104,142854.0,2048.0,0.0,21888,435968,350208,2048.0,6975488,0.0,1.5476629,1.0,76.367355,3.814697322468419e-07,0.0005,1.9606166,20.0,128.0,0.0757452,142854.0,0.0043814844,0.01,7.53944,21888,435968,7.4791713,0.012292445,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.2170132721136359,4.399048534751149e-06,1.4596095175061324e-05,3.1821310373682105e-06,1.5251622858234809e-05,2.8912224087746115e-06,9.429028492620668e-06,2.256338119378299e-06,8.680839410439616e-05,2.757121063007602e-05,1.1961110555344252e-05,1.0132148869249751e-06,5.3716559808398465e-06,1.625054621598913e-05,0.001966724988542392,0.154481877176635,0.01829504243823719,1.635158596497537e-05,0.02854705767082393,0.0008797757193432058,4.831540249458925e-06,0.011706409175375652,0.0008575224016968079
1,43008,1127.474125601521,False,21,eeb92_00000,2025-06-04_16-20-24,1749046824,1.7769908905029297,38.45465111732483,45108,Tegans-MacBook-Air.local,127.0.0.1,38.45465111732483,21,2.0073138344455956,1.937070465437607e-05,2.007139800349891,1.240681080030175,0.7642140639222958,0.0011146853908897095,27,0.00032062499999963023,0.08008616835732367,0.00014145899999995493,20.0,32.31232565033497,-143.55354080482357,0.03702575820749919,75.0,-40.03272523871351,75,573,2048,32.31232565033497,5.923841583645684e-05,43008,7.998311043261993e-05,0.04149715361710132,75,-83.66959306269936,1127.474125601521,1,0,0,27.099999999999998,82.43333333333334,-27.947781020899797,-27.870281020899796,-27.8515310208998,25.0,25.0,25.0,710,683,709,-41.109691926209486,14909,14336,14909,8.321101813412423e-05,0.0001879298453334415,44154,2102,142854.0,2048.0,0.0,21760,457728,348160,2048.0,7323648,0.0,1.5532471,1.0,86.654434,1.9073486612342094e-07,0.0005,1.294179,21.0,128.0,0.07036484,142854.0,0.0031070136,0.01,7.975339,21760,457728,7.920506,-0.092601895,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.216765622311618,4.352481678478274e-06,1.4403102777115278e-05,3.166561612082711e-06,1.512452334368692e-05,2.8700645871887975e-06,9.340124415844421e-06,2.2393677171659102e-06,8.386896383180441e-05,2.729657721657929e-05,1.1889565099796483e-05,1.0042472636894686e-06,5.343597352644757e-06,1.6052367948092176e-05,0.0019666902729791732,0.1542340945749644,0.018304170685971958,1.635290921830799e-05,0.028546750014784773,0.0008784726559260516,4.831400145730697e-06,0.011699291243359904,0.0008574853745179557
1,45056,1049.5055875006155,False,22,eeb92_00000,2025-06-04_16-20-26,1749046826,1.9403040409088135,40.39495515823364,45108,Tegans-MacBook-Air.local,127.0.0.1,40.39495515823364,22,2.0066071977611397,1.9388247607796335e-05,2.006432702346392,1.2416653117298733,0.7625217595330729,0.00111377187698084,27,0.00032062499999963023,0.0787936500351371,0.00014145899999995493,21.0,32.33435544718702,-124.74413301180304,0.03676529395750036,75.0,-40.03272523871351,75,600,2048,32.33435544718702,5.822820204185633e-05,45056,7.931427665152318e-05,0.04235989751441295,75,-72.74561186284329,1049.5055875006155,1,0,0,27.7,81.9,-24.300620620947758,-24.215620620947757,-24.22937062094776,25.0,25.0,25.0,710,682,710,-35.95630885471552,15619,15018,15619,8.257792923999771e-05,0.00018453632985333015,46256,2102,142854.0,2048.0,0.0,21760,479488,348160,2048.0,7671808,0.0,1.5509877,1.0,43.695606,9.536743306171047e-08,0.0005,1.9771107,22.0,128.0,-0.070248574,142854.0,0.004162051,0.01,6.822001,21760,479488,6.9077597,0.002063334,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.21650763372012907,4.307149318823844e-06,1.4214517189850716e-05,3.15411477914194e-06,1.5002326791130463e-05,2.8489352614007697e-06,9.248849020358167e-06,2.224475274184689e-06,8.127348089834707e-05,2.7028516170035323e-05,1.1812204342898754e-05,9.965010802266637e-07,5.3171019835933275e-06,1.5862853882990097e-05,0.001966653262528365,0.15397650934590953,0.018313128318608207,1.635492504797756e-05,0.02854638689359932,0.0008771198637053065,4.8312463900519785e-06,0.011691925391566934,0.000857446260642511
1,47104,1107.2149046385002,False,23,eeb92_00000,2025-06-04_16-20-28,1749046828,1.8394343852996826,42.234389543533325,45108,Tegans-MacBook-Air.local,127.0.0.1,42.234389543533325,23,2.0048816266135283,1.9307285131753305e-05,2.0047055036529278,1.2411387461125747,0.7613057890177422,0.0011159599882110312,28,0.00032062499999963023,0.07758375340095836,0.00014145899999995493,22.0,32.325157590441904,-180.21492971000404,0.03763193661249925,75.0,-47.68919670875884,75,628,2048,32.325157590441904,5.7613863768417915e-05,47104,7.903051512728753e-05,0.04316851167914649,75,-83.14709529936856,1107.2149046385002,1,0,0,28.233333333333334,82.39999999999999,-27.69819843312285,-27.71694843312285,-27.731948433122852,25.0,25.0,25.0,710,683,711,-41.2102977055088,16329,15701,16330,8.229844668599514e-05,0.00018224112813343532,48360,2104,142854.0,2048.0,0.0,21888,501376,350208,2048.0,8022016,0.0,1.5342683,1.0,111.67441,4.7683716530855236e-08,0.0005,2.3084972,23.0,128.0,0.009092686,142854.0,0.0040417975,0.01,6.861371,21888,501376,6.8676214,-0.0374614,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.21623951810903877,4.28210825344266e-06,1.4121585832905953e-05,3.148218903142119e-06,1.4953803517286042e-05,2.842969242598458e-06,9.209530842625668e-06,2.219084342719284e-06,7.940070639994904e-05,2.6873306054020335e-05,1.1773083049000406e-05,9.9278399419527e-07,5.303425408359152e-06,1.5757650898363466e-05,0.0019666146940592747,0.15370935539527827,0.018321884123223133,1.6357031970132067e-05,0.028545992664036096,0.0008757164717633833,4.831066769472183e-06,0.011684300448585486,0.0008574024638071237
