num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/episode_duration_sec_mean,env_runners/num_episodes_lifetime,env_runners/env_reset_timer,env_runners/episode_return_mean,env_runners/episode_return_min,env_runners/num_env_steps_sampled,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/env_step_timer,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/time_between_sampling,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_1,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_1,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/module_episode_returns_mean/shared_policy,learners/shared_policy/num_module_steps_trained,learners/shared_policy/curr_kl_coeff,learners/shared_policy/vf_loss,learners/shared_policy/mean_kl_loss,learners/shared_policy/policy_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/entropy,learners/shared_policy/vf_explained_var,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_trainable_parameters,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/total_loss,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/weights_seq_no,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad
1,22528,1107.63250805099,False,11,16419_00000,2025-06-05_10-22-06,1749111726,1.807987928390503,20.140687704086304,49426,Tegans-MacBook-Air.local,127.0.0.1,20.140687704086304,11,1.9576574550369192,1.5183232832509581e-05,1.957517194642771,1.182082797517176,0.7733876309751759,0.0009174190921274698,22528,0.08174027767459367,0.037401821199999734,300,0.00018129100000052745,-81.54127854084128,-133.01905870352982,2048,75,75,7.607579670102285e-05,0.00033291700000059876,32.15738517533313,8.412711748109116e-05,27,75.0,0.027093463336699847,-42.56095087668602,32.15738517533313,10.0,1107.63250805099,1,0,0,30.2,82.9,0.0002561776963158815,-27.145842846947094,-27.173342846947094,-27.222092846947092,710,709,683,8.133258544043189e-05,23128,25.0,25.0,25.0,2102,7509,7809,7810,-40.46720718220813,21760,9.765625145519152e-05,7.9179697,0.0032572194,0.015154275,239744,1.557122,0.018054187,1.0,0.0005,60.868984,128.0,142854.0,0.01,7.917553,2.6397943,11.0,21760,239744,348160,2048.0,2048.0,142854.0,0.0,3835904,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.2135927845715082,5.208815135737257e-06,3.6374233951841e-05,0.0001435081526459977,1.1651517637375074e-05,1.646331742296042e-05,9.416206970835761e-07,2.1432805903869386e-06,3.0042774229426183e-06,1.4020350483494328e-05,2.737807490090701e-06,9.037319725056189e-06,1.4530900745258476e-05,4.3106659390832975e-06,0.012636758921787342,4.461569566552676e-06,0.15117653745760412,0.0009298936159055969,0.027747729108559292,0.0018717255227687164,0.01803619340658526,0.0009057196400912102,1.5432261454194595e-05
1,24576,1151.3004947881939,False,12,16419_00000,2025-06-05_10-22-08,1749111728,1.767333984375,21.908021688461304,49426,Tegans-MacBook-Air.local,127.0.0.1,21.908021688461304,12,1.95571646756655,1.5141820504154675e-05,1.9555757481163434,1.1819256287020043,0.7716020259154242,0.0009170707312061873,24576,0.0802281716426229,0.037110380532500445,327,0.00018129100000052745,-76.5162918830999,-133.01905870352982,2048,75,75,7.59137169431611e-05,0.00033291700000059876,32.20791309423565,7.954284420706171e-05,27,75.0,0.029234816981512132,-43.89864174229031,32.20791309423565,11.0,1151.3004947881939,1,0,0,33.333333333333336,82.96666666666667,0.0002427116012375801,-25.461263961033286,-25.467513961033287,-25.587513961033288,709,710,683,8.113093329520405e-05,25230,25.0,25.0,25.0,2102,8192,8519,8519,-37.71861044336746,21760,4.882812572759576e-05,7.520573,0.003299156,0.07949626,261504,1.5701244,0.003118813,1.0,0.0005,77.53147,128.0,142854.0,0.01,7.584368,2.1605918,12.0,21760,261504,348160,2048.0,2048.0,142854.0,0.0,4184064,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.2134443229205328,5.201845808618336e-06,3.4749501564698535e-05,0.0001320218923015588,1.1630222475321889e-05,1.622976218038662e-05,9.400147514064144e-07,2.134907695946825e-06,3.001676892374207e-06,1.3966316754121416e-05,2.7342962433677405e-06,9.000457277685786e-06,1.4496697438415912e-05,4.300523673412176e-06,0.012632659991646497,4.462018170094143e-06,0.15103216817438325,0.0009296200736296318,0.027748055526333838,0.0018717706718144379,0.018036350894734786,0.0009056119724007761,1.5434756053968873e-05
1,26624,1151.1757579414684,False,13,16419_00000,2025-06-05_10-22-10,1749111730,1.7679526805877686,23.675974369049072,49426,Tegans-MacBook-Air.local,127.0.0.1,23.675974369049072,13,1.9537998412208843,1.5114152299084907e-05,1.9536577639651798,1.1816837857449842,0.7699222698162699,0.0009175646038941316,26624,0.07881484278064231,0.03679143567499962,354,0.00018129100000052745,-75.92298369687168,-128.14007340694712,2048,75,75,7.568866955215868e-05,0.00033291700000059876,32.21600819530229,7.555763401563456e-05,27,75.0,0.03113531205334139,-36.45311091919737,32.21600819530229,12.0,1151.1757579414684,1,0,0,29.450000000000003,83.15,0.0002310878087433456,-25.308911232290548,-25.330161232290553,-25.28391123229055,710,710,682,8.085109083504163e-05,27332,25.0,25.0,25.0,2102,8874,9229,9229,-36.83821971054396,21760,2.441406286379788e-05,6.780628,0.0026244249,-0.01102053,283264,1.5643569,0.07049471,1.0,0.0005,84.23081,128.0,142854.0,0.01,6.753965,1.9455605,13.0,21760,283264,348160,2048.0,2048.0,142854.0,0.0,4532224,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.21328372414081978,5.191231565946673e-06,3.33417551066481e-05,0.0001221925404811644,1.1605598796333948e-05,1.6020595599996625e-05,9.371454901740518e-07,2.12505030751193e-06,2.9946641673004485e-06,1.3901598313393937e-05,2.726400169727502e-06,8.956601592728624e-06,1.4450785186011648e-05,4.282837246529917e-06,0.012628110276716288,4.4624074446081884e-06,0.15087624336058103,0.0009292693753375957,0.02774838419694204,0.001871816503626968,0.01803647493878066,0.0009054945402001412,1.5436920035602607e-05
1,28672,1041.1648832119731,False,14,16419_00000,2025-06-05_10-22-11,1749111731,1.955705165863037,25.63167953491211,49426,Tegans-MacBook-Air.local,127.0.0.1,25.63167953491211,14,1.9537815294686756,1.5078850776086376e-05,1.953639123405528,1.1814122974675343,0.7701743250381071,0.0009175702078552446,28672,0.07749589676377186,0.036682415344999914,382,0.00018129100000052745,-86.57555127557107,-154.17775053698105,2048,75,75,7.549031929092799e-05,0.00033291700000059876,32.20842743729721,7.216026111290303e-05,28,75.0,0.032830377929344116,-39.991392066890654,32.20842743729721,13.0,1041.1648832119731,1,0,0,27.3,83.0,0.00022112104755291488,-28.895600425190352,-28.78935042519035,-28.89060042519035,711,710,683,8.062182841245159e-05,29436,25.0,25.0,25.0,2104,9557,9939,9940,-43.76970606252826,21888,1.220703143189894e-05,6.716227,0.0045616096,0.022374261,305152,1.5585239,-0.020228505,1.0,0.0005,122.46733,128.0,142854.0,0.01,6.7230163,2.792093,14.0,21888,305152,350208,2048.0,2048.0,142854.0,0.0,4882432,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.21313188314600895,5.1838984902376045e-06,3.214250470310673e-05,0.00011376349024781675,1.1581248535778876e-05,1.5834779761300855e-05,9.346924475781195e-07,2.116722348564536e-06,2.991185640468663e-06,1.3840828439425966e-05,2.720925439149772e-06,8.918216530931352e-06,1.4412089886605241e-05,4.268491997715968e-06,0.012623113740085519,4.462751131815339e-06,0.15070902495543742,0.0009288445623040368,0.027748679663585445,0.0018718597000360658,0.018057227745956146,0.0009053679871462791,1.543991816199856e-05
1,30720,1152.6232177548027,False,15,16419_00000,2025-06-05_10-22-13,1749111733,1.7658207416534424,27.39750027656555,49426,Tegans-MacBook-Air.local,127.0.0.1,27.39750027656555,15,1.9518648312639888,1.5049312268303603e-05,1.9517219259214724,1.181181121162859,0.768486288037726,0.0009180928457767205,30720,0.07628015906773386,0.037058878072499975,409,0.00018129100000052745,-80.85007652037129,-152.20371470279954,2048,75,75,7.539562164251988e-05,0.00033291700000059876,32.257614971811556,6.933623188767172e-05,27,75.0,0.03460123634318168,-37.709582513048915,32.257614971811556,14.0,1152.6232177548027,1,0,0,28.666666666666668,82.8,0.00021275699323718814,-26.943775506790434,-26.927525506790435,-26.978775506790434,709,710,683,8.047698212253132e-05,31538,25.0,25.0,25.0,2102,10240,10649,10649,-37.96730167702154,21760,6.10351571594947e-06,7.401521,0.0027943086,0.04381083,326912,1.5597433,0.039128423,1.0,0.0005,92.11059,128.0,142854.0,0.01,7.4297338,3.924051,15.0,21760,326912,348160,2048.0,2048.0,142854.0,0.0,5230592,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.21296802044868027,5.177173683473865e-06,3.113094374517018e-05,0.00010665096227475772,1.1563629388919584e-05,1.5688268949574928e-05,9.335618410206369e-07,2.111859426706897e-06,2.987994220680648e-06,1.3807457415348852e-05,2.7180344827963202e-06,8.890799148772227e-06,1.4387948714560946e-05,4.25761590332776e-06,0.012617680552359694,4.463041704534298e-06,0.15053073868156064,0.0009283460144936154,0.027748948519976287,0.0018719045591666192,0.018077583724494244,0.0009052326614994743,1.5442600133862627e-05
1,32768,1165.8437111772798,False,16,16419_00000,2025-06-05_10-22-15,1749111735,1.745758056640625,29.143258333206177,49426,Tegans-MacBook-Air.local,127.0.0.1,29.143258333206177,16,1.9497642479513488,1.500881914562706e-05,1.9496209158322577,1.1808658745312304,0.7667000355773488,0.0009179906673189822,32768,0.07516036188027969,0.03666436303750006,436,0.00018129100000052745,-81.49125248528671,-129.48129465546054,2048,75,75,7.519727293950259e-05,0.00033291700000059876,32.27165994464702,6.683044441020512e-05,27,75.0,0.036118547833257755,-42.6639068222925,32.27165994464702,15.0,1165.8437111772798,1,0,0,24.049999999999997,82.75,0.00020553235098139447,-27.13916749509557,-27.14791749509557,-27.20416749509557,710,710,682,8.028905583502905e-05,33640,25.0,25.0,25.0,2102,10922,11359,11359,-38.52233050537012,21760,3.051757857974735e-06,7.370721,0.0038686628,0.11099561,348672,1.550775,-0.1088289,1.0,0.0005,94.97122,128.0,142854.0,0.01,7.4662094,3.3264074,16.0,21760,348672,348160,2048.0,2048.0,142854.0,0.0,5578752,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.21279231787528355,5.1696278684339726e-06,3.0268647529099787e-05,0.0001005671974422807,1.1539876838499113e-05,1.5546364946660795e-05,9.313659093467963e-07,2.108397364373359e-06,2.983783662111815e-06,1.3765183077709088e-05,2.714584813348452e-06,8.860320315482898e-06,1.4351372435587958e-05,4.24505904509316e-06,0.012611811033714376,4.463309390685681e-06,0.15034161006816582,0.0009277746614831718,0.027749186514672952,0.0018719467809445575,0.018097510327386986,0.0009050846722668905,1.5445926174473593e-05
1,34816,1163.836894055749,False,17,16419_00000,2025-06-05_10-22-17,1749111737,1.7478947639465332,30.89115309715271,49426,Tegans-MacBook-Air.local,127.0.0.1,30.89115309715271,17,1.9477086250518354,1.501914095419155e-05,1.947564911253935,1.180512471205918,0.7649965114715753,0.0009179465906458545,34816,0.07412840965131604,0.03661690363000039,464,0.00018129100000052745,-89.92766173877726,-170.8416672512625,2048,75,75,7.501147171973431e-05,0.00033291700000059876,32.26093908819047,6.468705094628933e-05,28,75.0,0.037402993097405586,-32.188714356625816,32.26093908819047,16.0,1163.836894055749,1,0,0,22.3,82.7,0.0001992794364870926,-30.024637246259104,-30.012137246259105,-29.890887246259105,711,710,683,8.007834806947753e-05,35744,25.0,25.0,25.0,2104,11605,12069,12070,-42.80053976275791,21888,1.5258789289873675e-06,7.6865077,0.0037724033,0.080215394,370560,1.5457197,-0.08122873,1.0,0.0005,147.0923,128.0,142854.0,0.01,7.751266,1.4793458,17.0,21888,370560,350208,2048.0,2048.0,142854.0,0.0,5928960,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.21260504862630988,5.159870649367689e-06,2.9511473038145556e-05,9.534983311687471e-05,1.1511674832313957e-05,1.541923850437201e-05,9.293044419937744e-07,2.100307745365827e-06,2.9788507224306406e-06,1.372111017480454e-05,2.7101068002006505e-06,8.829805135756217e-06,1.4313992373495807e-05,4.231921690311104e-06,0.012605537616586728,4.4635337189436144e-06,0.15014188520317076,0.0009271315217314879,0.027749400975423687,0.00187198842613102,0.018116988160649425,0.0009049257945528081,1.544886233425872e-05
1,36864,1146.389391196143,False,18,16419_00000,2025-06-05_10-22-19,1749111739,1.7759511470794678,32.66710424423218,49426,Tegans-MacBook-Air.local,127.0.0.1,32.66710424423218,18,1.945954152971317,1.5013119544676724e-05,1.9458098283913956,1.180500656493859,0.7632505805168596,0.0009186196247393897,36864,0.07320739411964122,0.0373723186375004,491,0.00018129100000052745,-75.4519996188685,-151.3181687272171,2048,75,75,7.514308749595095e-05,0.00033291700000059876,32.29703986289019,6.310892229009098e-05,27,75.0,0.03850422140781517,-32.188714356625816,32.29703986289019,17.0,1146.389391196143,1,0,0,28.950000000000003,82.80000000000001,0.00019449414737569707,-25.19441653962283,-25.15941653962283,-25.09816653962283,709,710,683,8.01704928245457e-05,37846,25.0,25.0,25.0,2102,12288,12779,12779,-35.30971547643674,21760,7.629394644936838e-07,7.411952,0.0033452446,0.14033213,392320,1.550871,-0.06700635,1.0,0.0005,113.33685,128.0,142854.0,0.01,7.536776,3.0226338,18.0,21760,392320,348160,2048.0,2048.0,142854.0,0.0,6277120,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.21240646376382818,5.165563125467364e-06,2.893684331374297e-05,9.115262704805746e-05,1.152486895607757e-05,1.5362213669088495e-05,9.311999159412997e-07,2.100532876792526e-06,2.9813804618362567e-06,1.3741946082548496e-05,2.7151597232456374e-06,8.83359523364608e-06,1.4338204053004307e-05,4.237679562717948e-06,0.012598865845098261,4.4636989296974e-06,0.1499318067244688,0.0009264183839086892,0.027749567378307936,0.0018720320437356588,0.018136041677813877,0.0009047559359257805,1.545144517823038e-05
1,38912,1159.2773267565678,False,19,16419_00000,2025-06-05_10-22-20,1749111740,1.7552950382232666,34.422399282455444,49426,Tegans-MacBook-Air.local,127.0.0.1,34.422399282455444,19,1.9440091493616036,1.497465834919699e-05,1.9438644538574816,1.1802245799289202,0.7615797642916909,0.0009195592584920454,38912,0.07237577647284585,0.036806134589999824,518,0.00018129100000052745,-86.66980737439334,-144.44760918984096,2048,75,75,7.507075432720083e-05,0.00033291700000059876,32.318506415392605,6.15734763640974e-05,27,75.0,0.039438466348094524,-36.985305431587555,32.318506415392605,18.0,1159.2773267565678,1,0,0,28.900000000000002,82.76666666666667,0.00019003457696020585,-28.84701912479779,-29.01201912479779,-28.81076912479779,710,710,682,8.00818914463931e-05,39948,25.0,25.0,25.0,2102,12970,13489,13489,-40.964179843105946,21760,3.814697322468419e-07,7.4064164,0.003140245,0.13520837,414080,1.5487741,0.029305696,1.0,0.0005,93.70388,128.0,142854.0,0.01,7.526137,2.2025356,19.0,21760,414080,348160,2048.0,2048.0,142854.0,0.0,6625280,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.21219680043543349,5.165652184391535e-06,2.839952146750933e-05,8.738636878407724e-05,1.1512412756867345e-05,1.5284491098631713e-05,9.307799748447107e-07,2.097387212835667e-06,2.9804578902507675e-06,1.3717628133935357e-05,2.7152227427430355e-06,8.81890151048575e-06,1.4324941772266353e-05,4.23276806067353e-06,0.012591806926077906,4.463822782864248e-06,0.14971158111432056,0.0009256374956901732,0.02774971933383696,0.0018720785693455916,0.018154652605018973,0.0009045748943918384,1.5453743979089424e-05
1,40960,1094.6416010843816,False,20,16419_00000,2025-06-05_10-22-22,1749111742,1.8603613376617432,36.28276062011719,49426,Tegans-MacBook-Air.local,127.0.0.1,36.28276062011719,20,1.9431234857879875,1.4941581765659431e-05,1.9429781338989067,1.180226269129631,0.7606742358087741,0.0009304786659071432,40960,0.07163084422416531,0.03719878051499956,546,0.00018129100000052745,-77.87426811341662,-157.7455710039025,2048,75,75,7.514138723612162e-05,0.00033291700000059876,32.30179587428921,6.041195073587866e-05,28,75.0,0.04023831016277985,-40.48697008933505,32.30179587428921,19.0,1094.6416010843816,1,0,0,29.2,83.1,0.00018661700126060838,-25.918506037805543,-25.99100603780554,-25.964756037805543,711,710,683,8.013230411879612e-05,42052,25.0,25.0,25.0,2104,13653,14199,14200,-36.7740417546609,21888,1.9073486612342094e-07,7.3576,0.0037786902,0.10926458,435968,1.5286738,-0.03010118,1.0,0.0005,85.42264,128.0,142854.0,0.01,7.451578,3.203596,20.0,21888,435968,350208,2048.0,2048.0,142854.0,0.0,6975488,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.2119764995189303,5.171599441736882e-06,2.7983966743482257e-05,8.437079173975478e-05,1.1529308232958243e-05,1.5245891986854126e-05,9.317790744504856e-07,2.1004202479187607e-06,2.97978710823503e-06,1.3735064993006463e-05,2.7207609915645613e-06,8.830723366361634e-06,1.433364071549228e-05,4.233316498492211e-06,0.01258436260305345,4.463901989074127e-06,0.14948147761490282,0.0009247904292976365,0.027749968522717574,0.001872124715338952,0.018172876555312186,0.0009043860771949825,1.545586415941345e-05
1,43008,1101.3744956878495,False,21,16419_00000,2025-06-05_10-22-24,1749111744,1.8059918880462646,38.08875250816345,49426,Tegans-MacBook-Air.local,127.0.0.1,38.08875250816345,21,1.9417140176001078,1.4972165948045761e-05,1.9415675975599178,1.1804921135283346,0.7589950147006864,0.0009318197092480874,43008,0.07103859282937233,0.03881809244749963,573,0.00018129100000052745,-84.47785433490813,-167.19093588224683,2048,75,75,7.564007253911931e-05,0.00033291700000059876,32.31232565033497,5.9794224276174174e-05,27,75.0,0.04109498818891676,-30.128870960117847,32.31232565033497,20.0,1101.3744956878495,1,0,0,34.86666666666667,83.06666666666666,0.0001843858224397246,-28.12886811163605,-28.17136811163605,-28.177618111636047,709,710,683,8.0484379357452e-05,44154,25.0,25.0,25.0,2102,14336,14909,14909,-41.850296895569656,21760,9.536743306171047e-08,7.6205015,0.0047963983,0.06490835,457728,1.5405986,-0.13646162,1.0,0.0005,114.01555,128.0,142854.0,0.01,7.6700044,2.6170332,21.0,21760,457728,348160,2048.0,2048.0,142854.0,0.0,7323648,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.2117455852366136,5.1870143108014525e-06,2.7731712480150056e-05,8.21956635902163e-05,1.1566296685934674e-05,1.5258551592655471e-05,9.374304556023869e-07,2.1066352102554676e-06,2.9872554515568505e-06,1.3839492635897898e-05,2.7346787412188357e-06,8.880350155467143e-06,1.4400251467756358e-05,4.260290480772613e-06,0.012576555727496873,4.463970728881128e-06,0.14924167877736202,0.0009238791321833813,0.02775017499338719,0.0018721683763555108,0.01819067391553903,0.0009041880829526243,1.545870496173295e-05
1,45056,1040.3377453645678,False,22,16419_00000,2025-06-05_10-22-26,1749111746,1.9575402736663818,40.046292781829834,49426,Tegans-MacBook-Air.local,127.0.0.1,40.046292781829834,22,1.9418338770041066,1.4999114288581391e-05,1.9416852978343186,1.1823018465630513,0.7573015028936795,0.000931948182155666,45056,0.0704934317849301,0.03670333717499932,600,0.00018129100000052745,-77.73846324056338,-151.47030442114257,2048,75,75,7.542799935207568e-05,0.00033291700000059876,32.33435544718702,5.873324864942116e-05,27,75.0,0.041947871422060586,-22.85239971851214,32.33435544718702,21.0,1040.3377453645678,1,0,0,27.733333333333334,82.96666666666665,0.00018136279687591266,-26.07490441352112,-25.761154413521126,-25.902404413521126,710,710,682,8.030040527768884e-05,46256,25.0,25.0,25.0,2102,15018,15619,15619,-39.884561729503815,21760,4.7683716530855236e-08,6.662321,0.0032780827,0.12305487,479488,1.5419799,-0.03401494,1.0,0.0005,124.35821,128.0,142854.0,0.01,6.769956,3.0292518,22.0,21760,479488,348160,2048.0,2048.0,142854.0,0.0,7671808,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.21150435660669137,5.177202323091298e-06,2.736136450311216e-05,7.97442093062734e-05,1.1540404299613924e-05,1.5186907070816131e-05,9.35375593933567e-07,2.100348783675874e-06,2.9829450798524493e-06,1.3793246654428446e-05,2.7279248581858622e-06,8.85461687356108e-06,1.436771807283626e-05,4.250409219643681e-06,0.012568395078191123,4.463983403693161e-06,0.14899241940631056,0.0009229054736684816,0.027750346858591145,0.001872208534980204,0.018208087190905806,0.0009039859516873935,1.546125996158963e-05
1,47104,1153.8008128631507,False,23,16419_00000,2025-06-05_10-22-28,1749111748,1.7639238834381104,41.810216665267944,49426,Tegans-MacBook-Air.local,127.0.0.1,41.810216665267944,23,1.9400193444840657,1.4953283145645192e-05,1.9398704806859755,1.1820365385174207,0.7557525324447427,0.0009311291103341057,47104,0.0699918589822393,0.03687039555000073,628,0.00018129100000052745,-85.1441548473149,-154.2267864569772,2048,75,75,7.532206793408907e-05,0.00033291700000059876,32.325157590441904,5.7880718408760325e-05,28,75.0,0.04276068771353223,-34.23151965160193,32.325157590441904,22.0,1153.8008128631507,1,0,0,24.25,82.69999999999999,0.00017887717290410892,-28.475551615771614,-28.44180161577162,-28.22680161577162,711,710,683,8.020074996584038e-05,48360,25.0,25.0,25.0,2104,15701,16329,16330,-41.74241676398311,21888,2.3841858265427618e-08,8.052073,0.0035101823,0.048978437,501376,1.5274198,0.03465116,1.0,0.0005,99.23783,128.0,142854.0,0.01,8.085777,3.2287295,23.0,21888,501376,350208,2048.0,2048.0,142854.0,0.0,8022016,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.21125311759084392,5.171780263412898e-06,2.7061928694468533e-05,7.768613386273576e-05,1.1525854636563129e-05,1.5133516265624322e-05,9.340801294985584e-07,2.0956473865806543e-06,2.980979417525372e-06,1.376509063507418e-05,2.7247904593141022e-06,8.83870752290402e-06,1.434617163772726e-05,4.244605821117674e-06,0.01255989896969874,4.463966127936082e-06,0.14873392088810236,0.0009218684337106621,0.027750553889791682,0.0018722470152947675,0.018225108529173698,0.0009037809692391724,1.5463772190952986e-05
