num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/weights_seq_no,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_episodes,env_runners/episode_return_mean,env_runners/connector_pipeline_timer,env_runners/env_step_timer,env_runners/episode_return_max,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/time_between_sampling,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_1,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_module_steps_sampled/shared_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_returns_mean/shared_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_0,learners/shared_policy/vf_explained_var,learners/shared_policy/weights_seq_no,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/policy_loss,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/num_module_steps_trained,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/mean_kl_loss,learners/shared_policy/total_loss,learners/shared_policy/curr_kl_coeff,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/vf_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,22528,1153.2472278671946,False,11,2301b_00000,2025-06-02_17-35-29,1748878529,1.742671251296997,19.663506746292114,34831,Tegans-MacBook-Air.local,127.0.0.1,19.663506746292114,11,1.9044437300930708,1.7826441243012697e-05,1.904288443567838,1.1510472052874643,0.7507620332816265,0.0010965003885076302,300,-162.92442112140384,0.00011158299999980414,10.0,75,75.0,27,-82.44801020060703,0.0002639579999996755,7.609476684859489e-05,-53.471528358186646,7.222789663030134e-05,32.15738517533313,0.03717859286000002,22528,0.025930993498374234,2048,32.15738517533313,0.07523528357677708,75,1153.2472278671946,1,0,0,29.53333333333333,82.5,25.0,25.0,25.0,23128,2102,8.032596508325179e-05,-41.25176430529289,0.00021700226923758358,709,710,683,7809,7810,7509,-27.674753400202352,-27.456003400202352,-27.317253400202343,0.17725205,11.0,0.01,0.01021872,46.26954,142854.0,1.5458691,0.0005,2.1843839,21760,128.0,0.0034835495,6.17439,9.765625145519152e-05,1.0,6.1796293,239744,3835904,142854.0,21760,2048.0,0.0,239744,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.2221885740555453,4.228880110055922e-06,2.710671176151869e-06,3.0471310804608974e-06,1.4656423693348948e-05,8.858959733718634e-06,1.3688720371471674e-05,1.5613496258113295e-05,1.1626390087946264e-05,2.728949649017045e-05,2.1374355683844233e-06,5.351842794864348e-06,0.0001143387625195168,9.359264321591415e-07,0.02776426574115188,0.15987113726297883,1.4887063875922321e-05,0.0018812050208035149,4.54234620647393e-06,0.0009275243685688267,0.01808642013179013,0.0009505528812886084,0.012445326856576575
1,24576,1176.4546498699058,False,12,2301b_00000,2025-06-02_17-35-31,1748878531,1.7296841144561768,21.39319086074829,34831,Tegans-MacBook-Air.local,127.0.0.1,21.39319086074829,12,1.90265884363214,1.780608683053859e-05,1.9025032778821596,1.1511010165645896,0.7489261029488102,0.0010947966346225484,327,-162.92442112140384,0.00011158299999980414,11.0,75,75.0,27,-78.06502345614534,0.0002639579999996755,7.598670101225843e-05,-41.22223193737644,6.917340692986937e-05,32.20791309423565,0.03709368019499988,24576,0.027836886246667795,2048,32.20791309423565,0.07434448447635834,75,1176.4546498699058,1,0,0,25.55,82.35,25.0,25.0,25.0,25230,2102,8.022253750931716e-05,-38.67789567201375,0.0002094883296595685,710,709,683,8519,8519,8192,-25.92084115204844,-26.08959115204844,-26.054591152048438,0.014370561,12.0,0.01,0.12512308,69.86144,142854.0,1.5648811,0.0005,2.4845364,21760,128.0,0.003763091,7.760825,4.882812572759576e-05,1.0,7.65135,261504,4184064,142854.0,21760,2048.0,0.0,261504,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.2220304041480518,4.218163209681293e-06,2.706425650031102e-06,3.045356800983166e-06,1.4639934110222168e-05,8.837692917982765e-06,1.365800441102521e-05,1.551452790355152e-05,1.1617647924416604e-05,2.7008408470762344e-05,2.136292872508063e-06,5.34364442182661e-06,0.00010726039007733168,9.34418674196635e-07,0.027764814104399484,0.15971823371955388,1.489832767058948e-05,0.0018812062014308773,4.542698934311662e-06,0.0009274110532214843,0.018086513166192326,0.0009497158234042603,0.012440476934611592
1,26624,1167.7616255583516,False,13,2301b_00000,2025-06-02_17-35-32,1748878532,1.7429468631744385,23.13613772392273,34831,Tegans-MacBook-Air.local,127.0.0.1,23.13613772392273,13,1.9010245401958186,1.7736365962244457e-05,1.900868741773338,1.1510914768189437,0.7473036531693222,0.0010934961682763369,354,-114.4661741423911,0.00011158299999980414,12.0,75,75.0,27,-71.88055715550125,0.0002639579999996755,7.585495810663801e-05,-41.97282622568617,6.655536221075063e-05,32.21600819530229,0.03685661317250043,26624,0.029555363374994727,2048,32.21600819530229,0.07350764519900511,75,1167.7616255583516,1,0,0,26.96666666666667,82.26666666666667,25.0,25.0,25.0,27332,2102,8.004601485988227e-05,-34.98594249076373,0.0002029042706220793,710,710,682,9229,9229,8874,-24.031019051833745,-23.907269051833747,-23.942269051833748,0.033035338,13.0,0.01,0.054897506,41.39393,142854.0,1.5556349,0.0005,3.5977178,21760,128.0,0.004800591,6.231212,2.441406286379788e-05,1.0,6.191871,283264,4532224,142854.0,21760,2048.0,0.0,283264,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.22185959077710266,4.205562610032583e-06,2.7023764317130094e-06,3.0405021495251194e-06,1.4608756572157064e-05,8.813570207404089e-06,1.3609351117030158e-05,1.5418330197655867e-05,1.1589344648678642e-05,2.6743906366741444e-05,2.135643274609817e-06,5.334573963585797e-06,0.00010114075886482307,9.337472004028371e-07,0.02776540653630802,0.15955310255407112,1.4909314982975628e-05,0.0018812069587436123,4.5429986729720235e-06,0.0009272854308442313,0.0180866382395933,0.0009488104013894701,0.012435227311800249
1,28672,923.8312314161702,False,14,2301b_00000,2025-06-02_17-35-35,1748878535,2.2053229808807373,25.341460704803467,34831,Tegans-MacBook-Air.local,127.0.0.1,25.341460704803467,14,1.9040294214638602,1.7672332302655342e-05,1.9038734214356048,1.1536801912207542,0.747722166637629,0.0010922062065935939,382,-157.88529253230152,0.00011158299999980414,13.0,75,75.0,28,-79.24418556308561,0.0002639579999996755,7.779604693903377e-05,-37.26601636054127,6.609219162301806e-05,32.20842743729721,0.042608654150000334,28672,0.031217359068518868,2048,32.20842743729721,0.07294050405213917,75,923.8312314161702,1,0,0,36.1,82.86666666666666,25.0,25.0,25.0,29436,2104,8.188260262942695e-05,-40.363871315912014,0.00020268596920554075,710,711,683,9939,9940,9557,-26.473895187695206,-26.412645187695208,-26.35764518769521,-0.1491729,14.0,0.01,-0.0009085403,59.091557,142854.0,1.5621808,0.0005,5.1433372,21888,128.0,0.0034257444,6.6691704,1.220703143189894e-05,1.0,6.6857004,305152,4882432,142854.0,21888,2048.0,0.0,305152,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.2216975825706577,4.333747651696082e-06,2.7494132610199845e-06,3.0830256638613677e-06,1.5062944633225024e-05,9.032746821805931e-06,1.40960989050841e-05,1.5696968728305747e-05,1.1844494298552644e-05,2.7276774914257173e-05,2.1799835943841835e-06,5.413731230737798e-06,9.862229615722932e-05,9.502498978160202e-07,0.027766080046567946,0.15937619083442608,1.491993851634679e-05,0.0018812045302899496,4.543275646965353e-06,0.0009271547756092018,0.018107754260209635,0.0009478384746326354,0.012429577083751671
1,30720,1183.9465119789684,False,15,2301b_00000,2025-06-02_17-35-36,1748878536,1.719486951828003,27.06094765663147,34831,Tegans-MacBook-Air.local,127.0.0.1,27.06094765663147,15,1.9021321601692216,1.7612278979654255e-05,1.9019758468012486,1.1536329209785467,0.7458726045512527,0.0010921266445277102,409,-127.3868257824781,0.00011158299999980414,14.0,75,75.0,27,-80.86868383775987,0.0002639579999996755,7.732980852133397e-05,-44.42975072369334,6.386021890373324e-05,32.257614971811556,0.03660755017000078,30720,0.033010738016895004,2048,32.257614971811556,0.07238990326848503,75,1183.9465119789684,1,0,0,25.95,82.15,25.0,25.0,25.0,31538,2102,8.144467622933722e-05,-38.08838703839488,0.0001968976511099223,710,709,683,10649,10649,10240,-26.884977945919967,-27.01372794591997,-26.96997794591997,0.05472362,15.0,0.01,0.107897416,73.32671,142854.0,1.5583524,0.0005,1.8740065,21760,128.0,0.003907323,6.597945,6.10351571594947e-06,1.0,6.5056305,326912,5230592,142854.0,21760,2048.0,0.0,326912,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.22152326574006392,4.302622677799387e-06,2.7358810525125725e-06,3.0732211392341815e-06,1.496050000176455e-05,8.976027378387577e-06,1.3983733034155492e-05,1.555905083517142e-05,1.177929251148801e-05,2.694368669907553e-05,2.1695118694751113e-06,5.393138478196639e-06,9.366792815144726e-05,9.461845380882829e-07,0.027766925541769044,0.15918759299721855,1.4930825347551889e-05,0.001881217975609486,4.543555281611771e-06,0.0009270159632357879,0.018128536221589685,0.0009468011262707988,0.012423528545932887
1,32768,1152.5165162679305,False,16,2301b_00000,2025-06-02_17-35-38,1748878538,1.7645609378814697,28.82550859451294,34831,Tegans-MacBook-Air.local,127.0.0.1,28.82550859451294,16,1.9007181481475293,1.7575736189895822e-05,1.900561437913236,1.1537198392687613,0.7443743943357402,0.0010903491280824398,436,-112.12582670497423,0.00011158299999980414,15.0,75,75.0,27,-68.59210400602318,0.0002639579999996755,7.712827515196358e-05,-33.23429674405212,6.210474019120655e-05,32.27165994464702,0.03684575444499993,32768,0.034532615289182514,2048,32.27165994464702,0.07183404501019511,75,1152.5165162679305,1,0,0,26.666666666666668,82.0,25.0,25.0,25.0,33640,2102,8.124206995334512e-05,-33.464267978316514,0.00019241951233795593,710,710,682,11359,11359,10922,-22.92861800200774,-22.86611800200774,-22.797368002007744,-0.3778901,16.0,0.01,-0.023570793,60.55016,142854.0,1.5516486,0.0005,3.49038,21760,128.0,0.0032024975,6.918106,3.051757857974735e-06,1.0,6.9571934,348672,5578752,142854.0,21760,2048.0,0.0,348672,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.22133676573362493,4.29038685150212e-06,2.7299152140887197e-06,3.069296471619734e-06,1.4907123062586593e-05,8.955499430519152e-06,1.3925684580617918e-05,1.54729286483457e-05,1.1751812170460611e-05,2.6731486211924907e-05,2.1658452587258544e-06,5.380588608275894e-06,8.96886118008019e-05,9.461470194783652e-07,0.02776788295236146,0.15898750857687172,1.4941798248281331e-05,0.0018812361940696032,4.543837496000818e-06,0.0009268654158322818,0.018148939326616112,0.0009457000785287358,0.012417128846162103
1,34816,1158.9343936197747,False,17,2301b_00000,2025-06-02_17-35-40,1748878540,1.7562289237976074,30.581737518310547,34831,Tegans-MacBook-Air.local,127.0.0.1,30.581737518310547,17,1.8992350270860539,1.750914882797021e-05,1.8990780360341037,1.153698007956074,0.7429148933023827,0.0010888485568015722,464,-118.31048945502707,0.00011158299999980414,16.0,75,75.0,28,-80.71922896842261,0.0002639579999996755,7.680165343996678e-05,-38.87958273277104,6.0497934569906625e-05,32.26093908819047,0.036810247009999394,34816,0.0358660858083945,2048,32.26093908819047,0.07129623909797922,75,1158.9343936197747,1,0,0,34.900000000000006,81.9,25.0,25.0,25.0,35744,2104,8.093820589751717e-05,-38.7165042734574,0.00018841666558519048,710,711,683,12069,12070,11605,-26.824742989474185,-26.888492989474184,-27.005992989474183,-0.08823168,17.0,0.01,0.098303616,83.79941,142854.0,1.5424303,0.0005,3.2865627,21888,128.0,0.0039455825,7.5305367,1.5258789289873675e-06,1.0,7.447658,370560,5928960,142854.0,21888,2048.0,0.0,370560,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.2211383983757407,4.266408141516579e-06,2.723715329784874e-06,3.064233885774883e-06,1.483696597001547e-05,8.916881514358606e-06,1.3847448528554106e-05,1.5380172513922406e-05,1.171414400427935e-05,2.651822148637082e-05,2.1584430494182498e-06,5.3655239920596924e-06,8.622384845711966e-05,9.437929542643118e-07,0.02776901812628785,0.1587762349689321,1.4952896108461054e-05,0.0018812594846629568,4.544126310574161e-06,0.0009267058235805224,0.01816892845761985,0.0009445363716288866,0.012410360595932141
1,36864,1154.2833616475252,False,18,2301b_00000,2025-06-02_17-35-42,1748878542,1.7639591693878174,32.345696687698364,34831,Tegans-MacBook-Air.local,127.0.0.1,32.345696687698364,18,1.8978441680651932,1.7462397339651266e-05,1.8976867406737628,1.1538764532965131,0.7413476014493589,0.0010874988212335606,491,-142.29622747850814,0.00011158299999980414,17.0,75,75.0,27,-73.53664259262943,0.0002639579999996755,7.674519531742143e-05,-40.227130327489,5.929870590396545e-05,32.29703986289019,0.037222318804999543,36864,0.03703611897062012,2048,32.29703986289019,0.07078503597137444,75,1154.2833616475252,1,0,0,29.400000000000002,81.8,25.0,25.0,25.0,37846,2102,8.086620338657654e-05,-35.074573491644244,0.00018538389025327616,710,709,683,12779,12779,12288,-24.537214197543143,-24.390964197543145,-24.608464197543142,-0.2200669,18.0,0.01,-0.011808578,107.3894,142854.0,1.5505071,0.0005,2.6530228,21760,128.0,0.0044525284,6.9461155,7.629394644936838e-07,1.0,6.9734297,392320,6277120,142854.0,21760,2048.0,0.0,392320,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.22092846927594081,4.264881845895778e-06,2.727887179766395e-06,3.065148786693411e-06,1.481429510482869e-05,8.91331704648279e-06,1.3825395221741436e-05,1.5337321099830087e-05,1.1694060034943027e-05,2.638144690764554e-05,2.1557933504350247e-06,5.36263495721395e-06,8.347706866157545e-05,9.430272076095233e-07,0.02777027552924048,0.15855401016139356,1.49651736316125e-05,0.001881288315025037,4.544404965106721e-06,0.0009265387116322153,0.018188559024570852,0.0009433183896591814,0.012403278572822163
1,38912,1164.0972628136597,False,19,2301b_00000,2025-06-02_17-35-43,1748878543,1.7481820583343506,34.093878746032715,34831,Tegans-MacBook-Air.local,127.0.0.1,34.093878746032715,19,1.8963105667945412,1.7404443366280218e-05,1.8961524011770252,1.153898136673548,0.7397937625148653,0.0010869834130212527,518,-142.1574089398577,0.00011158299999980414,18.0,75,75.0,27,-81.09667567331334,0.0002639579999996755,7.657843600785086e-05,-29.381486398075708,5.8181849413733846e-05,32.318506415392605,0.036817831125000616,38912,0.03804797514176005,2048,32.318506415392605,0.0703084697975879,75,1164.0972628136597,1,0,0,23.549999999999997,81.7,25.0,25.0,25.0,39948,2102,8.068377022408074e-05,-38.11987433663032,0.00018253350206454632,710,710,682,13489,13489,12970,-27.107641891104432,-26.861391891104432,-27.12764189110443,-0.010362625,19.0,0.01,0.0070676496,63.963543,142854.0,1.5458554,0.0005,2.6728017,21760,128.0,0.0031836107,6.5527625,3.814697322468419e-07,1.0,6.5611534,414080,6625280,142854.0,21760,2048.0,0.0,414080,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.22070715154739934,4.2483352863617245e-06,2.719516074378286e-06,3.0608812159787427e-06,1.476821015426054e-05,8.892506906171085e-06,1.3775783071252767e-05,1.5272076366846066e-05,1.1666120088784086e-05,2.623234678921531e-05,2.1523146086581816e-06,5.35412050277992e-06,8.10041322418187e-05,9.416286412667787e-07,0.027771627540621426,0.15832106670980892,1.4977568714689651e-05,0.001881321509431409,4.544794433917195e-06,0.0009263795088405167,0.018207827804037072,0.0009420413719917076,0.01239584640001479
1,40960,1177.5807428749135,False,20,2301b_00000,2025-06-02_17-35-45,1748878545,1.728200912475586,35.8220796585083,34831,Tegans-MacBook-Air.local,127.0.0.1,35.8220796585083,20,1.8945919777865958,1.735039893259866e-05,1.894433577585255,1.1538858307268125,0.7380892932297167,0.0010863264988910126,546,-115.53428388607642,0.00011158299999980414,19.0,75,75.0,28,-74.18066977548065,0.0002639579999996755,7.637043021394322e-05,-29.381486398075708,5.7178527666924376e-05,32.30179587428921,0.036823119824999806,40960,0.03891896716437846,2048,32.30179587428921,0.06986026421995137,75,1177.5807428749135,1,0,0,24.866666666666664,81.63333333333334,25.0,25.0,25.0,42052,2104,8.047356912910643e-05,-35.252182797111274,0.00018002767214106907,710,711,683,14199,14200,13653,-24.67355659182688,-24.811056591826883,-24.69605659182688,-0.094082355,20.0,0.01,0.25176644,85.80855,142854.0,1.5289142,0.0005,5.1416345,21888,128.0,0.0029152909,7.418444,1.9073486612342094e-07,1.0,7.181967,435968,6975488,142854.0,21888,2048.0,0.0,435968,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.2204745766098011,4.228974947154838e-06,2.7123581869015685e-06,3.0569714782498885e-06,1.471660453334903e-05,8.861818741654537e-06,1.3719797418020648e-05,1.5215863940897979e-05,1.1637925629984433e-05,2.6098107593346233e-05,2.147286784270849e-06,5.345659673323047e-06,7.883492599521204e-05,9.396754769757341e-07,0.02777306001332183,0.15807761309293983,1.4989852678741877e-05,0.0018813556319181516,4.545184172854491e-06,0.0009262094945334887,0.018226694518711513,0.0009407054544386174,0.012388068017806285
1,43008,1171.0198038495018,False,21,2301b_00000,2025-06-02_17-35-47,1748878547,1.7178659439086914,37.53994560241699,34831,Tegans-MacBook-Air.local,127.0.0.1,37.53994560241699,21,1.8927872284287297,1.73010649432792e-05,1.8926284318094024,1.1538176449195443,0.7363540607174196,0.0010851361439021226,573,-116.24893534433778,0.00011158299999980414,20.0,75,75.0,27,-72.84749031792104,0.0002639579999996755,7.612880602174288e-05,-31.246639896342668,5.627983875020037e-05,32.31232565033497,0.03666327281750073,43008,0.03967292807414696,2048,32.31232565033497,0.0694378776042773,75,1171.0198038495018,1,0,0,23.950000000000003,81.5,25.0,25.0,25.0,44154,2102,8.025791952420908e-05,-36.71661335862413,0.0001777815291495299,710,709,683,14909,14909,14336,-24.312496772640344,-24.323746772640344,-24.211246772640344,0.048637748,21.0,0.01,-0.0012479787,52.661423,142854.0,1.5252341,0.0005,2.7306273,21760,128.0,0.0039611864,7.058743,9.536743306171047e-08,1.0,7.0752435,457728,7323648,142854.0,21760,2048.0,0.0,457728,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.22023094510580007,4.214725398862482e-06,2.7040549427090897e-06,3.0528844561957014e-06,1.4667807850584829e-05,8.828817863402055e-06,1.3662518066428672e-05,1.5150674620067062e-05,1.1607988503831011e-05,2.5962551185226753e-05,2.142197453855253e-06,5.334716250267568e-06,7.69534537438778e-05,9.379700701558869e-07,0.027774496590414165,0.15782389012923714,1.5002655706641561e-05,0.001881393573104216,4.545574137569193e-06,0.0009260264008617179,0.018245168091312058,0.0009393125510993895,0.012379965431101947
1,45056,1108.8559404498385,False,22,2301b_00000,2025-06-02_17-35-49,1748878549,1.836266040802002,39.376211643218994,34831,Tegans-MacBook-Air.local,127.0.0.1,39.376211643218994,22,1.8921842807244424,1.7388474293793158e-05,1.8920241895813084,1.1547903172203489,0.7347783934402453,0.0010846277024631008,600,-121.62716584203098,0.00011158299999980414,21.0,75,75.0,27,-71.92520415346729,0.0002639579999996755,7.591268689054236e-05,-36.86845473403319,5.551323993965457e-05,32.33435544718702,0.036605841594999265,45056,0.04036461842657155,2048,32.33435544718702,0.06903660542568109,75,1108.8559404498385,1,0,0,24.766666666666666,81.46666666666667,25.0,25.0,25.0,46256,2102,8.010683049753558e-05,-36.20156047869571,0.00017586329155235694,710,710,682,15619,15619,15018,-24.01465138448909,-23.940901384489088,-23.96965138448909,-0.03175497,22.0,0.01,-0.0820533,41.32337,142854.0,1.5293292,0.0005,4.2419357,21760,128.0,0.003859504,5.9668965,4.7683716530855236e-08,1.0,6.0642433,479488,7671808,142854.0,21760,2048.0,0.0,479488,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.2199764615159181,4.201167177583173e-06,2.70022546471794e-06,3.047439651376032e-06,1.4642765196657363e-05,8.809799993516052e-06,1.3613645345717193e-05,1.5097690391814675e-05,1.1584133377345551e-05,2.5852151805990798e-05,2.1376721791639067e-06,5.323446180036937e-06,7.533982807161284e-05,9.360194137106278e-07,0.027775930409063322,0.1575601130843992,1.5015145288715286e-05,0.001881430994903367,4.545951784571889e-06,0.0009258431231139289,0.018263257227108722,0.0009378630352815023,0.012371519251829916
1,47104,1139.6977988001363,False,23,2301b_00000,2025-06-02_17-35-51,1748878551,1.786133050918579,41.16234469413757,34831,Tegans-MacBook-Air.local,127.0.0.1,41.16234469413757,23,1.891085581257198,1.732166955083328e-05,1.8909251893554953,1.1551573144581455,0.7333140149158428,0.0010840735054384548,628,-110.27045435276406,0.00011158299999980414,22.0,75,75.0,28,-75.63258448129804,0.0002639579999996755,7.612933507475341e-05,-36.86845473403319,5.521434685754886e-05,32.325157590441904,0.03777915857250037,47104,0.04101448484591074,2048,32.325157590441904,0.06868488995509076,75,1139.6977988001363,1,0,0,33.35,81.30000000000001,25.0,25.0,25.0,48360,2104,8.029369151354673e-05,-37.997522556557875,0.00017501939886913856,710,711,683,16329,16330,15701,-25.232944827099345,-25.17294482709934,-25.226694827099344,-0.08640468,23.0,0.01,0.023218304,60.008663,142854.0,1.5273068,0.0005,3.5170524,21888,128.0,0.002577414,6.848611,2.3841858265427618e-08,1.0,6.8406663,501376,8022016,142854.0,21888,2048.0,0.0,501376,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.2197114172533232,4.212712994926225e-06,2.706881613363596e-06,3.052431863498944e-06,1.4676708938403213e-05,8.83873747152779e-06,1.365384034436174e-05,1.5126541617469516e-05,1.160406483987408e-05,2.5849924331412076e-05,2.1417635403282903e-06,5.33246369396315e-06,7.438300790045408e-05,9.383451411714887e-07,0.027777377747480455,0.15728654355394514,1.5027722313576495e-05,0.0018814662122092248,4.546313221220366e-06,0.0009256520541810092,0.018280975421680324,0.0009363582785248624,0.012362736987100213
