num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_step_timer,env_runners/sample,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/weights_seq_no,env_runners/time_between_sampling,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_returns_mean/shared_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_0,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_0,learners/shared_policy/policy_loss,learners/shared_policy/weights_seq_no,learners/shared_policy/num_trainable_parameters,learners/shared_policy/vf_loss,learners/shared_policy/vf_explained_var,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/entropy,learners/shared_policy/mean_kl_loss,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_kl_coeff,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/num_module_steps_trained,learners/shared_policy/total_loss,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/vf_loss_unclipped,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch
1,22528,1072.4144871520052,False,11,5a2d7_00000,2025-06-04_16-51-44,1749048704,1.8760499954223633,21.368245840072632,46435,Tegans-MacBook-Air.local,127.0.0.1,21.368245840072632,11,2.1696455822855065,1.2644565210796705e-05,2.169435158329317,1.21997977611639,0.947011256408278,0.001066444212851988,7.973321476679399e-05,0.08231388751504984,32.15738517533313,7.070992855185519e-05,0.0004924169999993566,32.15738517533313,0.03947039655500002,75,75,22528,-45.88541257876725,-143.16896389717834,27,300,10.0,0.029362617472594537,0.00032916700000029664,2048,75.0,-78.99762101805472,1072.4144871520052,1,0,0,55.86666666666667,82.39999999999999,0.00022873682922799877,-40.34511173369059,8.488470373616412e-05,-26.250040339351564,-26.313790339351563,-26.433790339351564,2102,7809,7810,7509,23128,710,709,683,25.0,25.0,25.0,-0.0069373795,11.0,142854.0,7.450617,-0.08777714,0.0005,1.5612388,0.0037995207,1.0084034,9.765625145519152e-05,0.01,4.165764,239744,21760,7.4280677,128.0,63.376106,142854.0,3835904,0.0,2048.0,239744,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.23982973072453861,2.1917495923943997e-06,2.7867958002534126e-05,9.73190209302701e-07,5.3244366756645435e-06,1.2106048254229233e-05,1.6351255027777155e-05,0.00012288458421286667,1.5348787545106622e-05,2.8427432759562946e-06,9.532043256478202e-06,3.19861902622821e-06,1.4674978971520886e-05,4.6447256250010705e-06,0.0008550501509617251,0.0020039567830999177,0.018685634791121432,5.880155913347196e-06,0.1757136118442431,0.0009756109628356982,0.011939082140816406,2.0142417905429444e-05,0.029331558377138224
1,24576,1148.5277042146624,False,12,5a2d7_00000,2025-06-04_16-51-46,1749048706,1.7725491523742676,23.1407949924469,46435,Tegans-MacBook-Air.local,127.0.0.1,23.1407949924469,12,2.1656313481326515,1.2675199558682665e-05,2.165420326326024,1.2194169262752261,0.9435567471841951,0.0010670010207234877,7.907401519357088e-05,0.08100373301887794,32.20791309423565,6.795945511770145e-05,0.0004924169999993566,32.20791309423565,0.03716955156499974,75,75,24576,-33.528129839122506,-143.16896389717834,27,327,11.0,0.03137137933344345,0.00032916700000029664,2048,75.0,-79.75162367342952,1148.5277042146624,1,0,0,43.36666666666667,82.73333333333333,0.00021929235923853142,-38.47230362829497,8.425703665594806e-05,-26.53054122447651,-26.50304122447651,-26.718041224476515,2102,8519,8519,8192,25230,709,710,683,25.0,25.0,25.0,-0.0033959565,12.0,142854.0,6.848381,-0.12780237,0.0005,1.5624759,0.0024857142,1.0,4.882812572759576e-05,0.01,3.3498313,261504,21760,6.829362,128.0,71.81143,142854.0,4184064,0.0,2048.0,261504,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.23965584625478564,2.1773455218748857e-06,2.744345159526129e-05,9.667522456209807e-07,5.300805481065296e-06,1.2027245098852857e-05,1.612641849840444e-05,0.00011449467384983011,1.5237831682121765e-05,2.8247148212514855e-06,9.44568592292286e-06,3.1810527716401623e-06,1.450732553995849e-05,4.597559405298627e-06,0.0008550379268435369,0.0020039569605184537,0.01868566613939712,5.880934186623307e-06,0.17554507144774464,0.0009747755763249744,0.011934840898447983,2.0155141920934402e-05,0.02933141299214313
1,26624,1064.9733640099516,False,13,5a2d7_00000,2025-06-04_16-51-48,1749048708,1.9109339714050293,25.05172896385193,46435,Tegans-MacBook-Air.local,127.0.0.1,25.05172896385193,13,2.163038614231325,1.2693027563121323e-05,2.1628256422327636,1.2191104249224738,0.9412571734623532,0.0010722564305162263,7.885005827796238e-05,0.07972975431928,32.21600819530229,6.585695750874329e-05,0.0004924169999993566,32.21600819530229,0.037739968264999806,75,75,26624,-42.12067828629311,-133.89103166930093,27,354,12.0,0.03314103554644308,0.00032916700000029664,2048,75.0,-71.43321672650154,1064.9733640099516,1,0,0,32.75,83.0,0.00021189517528408724,-34.62066464887595,8.402885243554064e-05,-23.766072242167184,-23.678572242167185,-23.988572242167184,2102,9229,9229,8874,27332,710,710,682,25.0,25.0,25.0,0.24497128,13.0,142854.0,7.087413,0.026790917,0.0005,1.564479,0.0033865413,1.0,2.441406286379788e-05,0.01,2.6472127,283264,21760,7.31674,128.0,86.02208,142854.0,4532224,0.0,2048.0,283264,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.23946784449715527,2.169148120421796e-06,2.71722241899375e-05,9.629553388972517e-07,5.287225569672365e-06,1.1995764528100341e-05,1.5983127909088556e-05,0.00010772274939052127,1.5209493661140901e-05,2.816179052573911e-06,9.428735812549022e-06,3.170916339614037e-06,1.4432641676941186e-05,4.573636967514403e-06,0.0008550216837926165,0.0020039540762103094,0.01868562752642818,5.881546378842167e-06,0.17536302931469172,0.0009738689989481812,0.011930225822712848,2.0167118014338782e-05,0.02933119068821022
1,28672,936.5253696971644,False,14,5a2d7_00000,2025-06-04_16-51-50,1749048710,2.1734259128570557,27.225154876708984,46435,Tegans-MacBook-Air.local,127.0.0.1,27.225154876708984,14,2.163103544339012,1.3009847287506617e-05,2.162885345810436,1.2199626681732492,0.9404644688077297,0.0010706676162110962,7.974021811154638e-05,0.07863812628364049,32.20842743729721,6.528673633637509e-05,0.0004924169999993566,32.20842743729721,0.04136856096250058,75,75,28672,-42.80814493549035,-116.06945706587996,28,382,13.0,0.03486759393216774,0.00032916700000029664,2048,75.0,-75.7092219252944,936.5253696971644,1,0,0,47.833333333333336,83.23333333333333,0.00020782486508687492,-38.52847927626639,8.461951868702212e-05,-25.169740641764793,-25.260990641764796,-25.278490641764794,2104,9939,9940,9557,29436,711,710,683,25.0,25.0,25.0,0.033128403,14.0,142854.0,7.203891,0.0035466552,0.0005,1.5578462,0.0036855198,1.0,1.220703143189894e-05,0.01,2.136483,305152,21888,7.221441,128.0,65.10248,142854.0,4882432,0.0,2048.0,305152,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.23928829054835205,2.1835955610442554e-06,2.7192342434438193e-05,9.715618899789798e-07,5.304988869423143e-06,1.2063761588298076e-05,1.6047214788270564e-05,0.0001032894902537896,1.534475238040886e-05,2.838696902859968e-06,9.50737299163301e-06,3.184989024687748e-06,1.4620476406900983e-05,4.634382478694394e-06,0.0008550058202100301,0.0020039441996922767,0.018707709777404675,5.882295733797547e-06,0.17516780313795507,0.0009729002797612911,0.011925256551902573,2.0180405671683206e-05,0.02933091476815676
1,30720,1083.9642950735526,False,15,5a2d7_00000,2025-06-04_16-51-52,1749048712,1.8772811889648438,29.102436065673828,46435,Tegans-MacBook-Air.local,127.0.0.1,29.102436065673828,15,2.160207059315622,1.2995578814587514e-05,2.1599890415123317,1.2196953185715165,0.9378363949596524,0.0010699313600490013,7.94048473830171e-05,0.07764590104427639,32.257614971811556,6.362155242459349e-05,0.0004924169999993566,32.257614971811556,0.03806773810749944,75,75,30720,-51.207058637276525,-116.06945706587996,27,409,14.0,0.0367201301252915,0.00032916700000029664,2048,75.0,-81.45100797116612,1083.9642950735526,1,0,0,32.53333333333333,82.76666666666667,0.00020219163807235984,-38.21378468745743,8.425320590571175e-05,-27.246585990388713,-27.116585990388714,-27.08783599038871,2102,10649,10649,10240,31538,709,710,683,25.0,25.0,25.0,0.046776593,15.0,142854.0,7.2648196,-0.026617527,0.0005,1.5586128,0.0038824393,1.0081301,6.10351571594947e-06,0.01,1.2464458,326912,21760,7.2960105,128.0,80.142624,142854.0,5230592,0.0,2048.0,326912,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.23909500391487515,2.1766757559172855e-06,2.6961351226526393e-05,9.676507702095168e-07,5.29359981269071e-06,1.2022884991698186e-05,1.5930864363927335e-05,9.821711423234466e-05,1.5278856077407366e-05,2.8279277653125546e-06,9.462681772527516e-06,3.174376768713808e-06,1.4523821918172819e-05,4.607355702192777e-06,0.0008549848050307163,0.0020039451211969835,0.018729392062309,5.882941947016093e-06,0.1749596559652217,0.0009718651730582437,0.01191996013972623,2.0193519164079316e-05,0.029330625539135544
1,32768,1150.6553150010086,False,16,5a2d7_00000,2025-06-04_16-51-54,1749048714,1.7686278820037842,30.871063947677612,46435,Tegans-MacBook-Air.local,127.0.0.1,30.871063947677612,16,2.1562527045524655,1.3008533026435528e-05,2.156034687767208,1.2192016220558013,0.9343758868500559,0.001068372456448526,7.887375054667477e-05,0.07670099635201029,32.27165994464702,6.202195741983698e-05,0.0004924169999993566,32.27165994464702,0.03743206078250014,75,75,32768,-41.8357673391895,-116.20304391587659,27,436,15.0,0.03836315631106461,0.00032916700000029664,2048,75.0,-74.73505099230859,1150.6553150010086,1,0,0,26.400000000000002,82.3,0.00019695571793793806,-35.85401305329936,8.377816261706975e-05,-24.897516997436192,-24.892516997436193,-24.94501699743619,2102,11359,11359,10922,33640,710,710,682,25.0,25.0,25.0,-0.0006054229,16.0,142854.0,6.690834,-0.0014711618,0.0005,1.5604569,0.0027358367,1.0,3.051757857974735e-06,0.01,1.8259295,348672,21760,6.674624,128.0,61.86986,142854.0,5578752,0.0,2048.0,348672,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.23888805100161298,2.166159554897349e-06,2.672214299260414e-05,9.623151098491988e-07,5.277091555617774e-06,1.1966769300067729e-05,1.5786033401019304e-05,9.362812969914755e-05,1.5187348868335855e-05,2.814871267318075e-06,9.399624847521482e-06,3.1606375265892578e-06,1.4392865248412324e-05,4.568616057772334e-06,0.0008549646345729682,0.002003935734051627,0.018750617043037498,5.883399506396557e-06,0.1747388473473292,0.0009707634325612809,0.011914298667638226,2.0205623246060684e-05,0.02933024708661794
1,34816,1151.0065738515293,False,17,5a2d7_00000,2025-06-04_16-51-56,1749048716,1.7679779529571533,32.639041900634766,46435,Tegans-MacBook-Air.local,127.0.0.1,32.639041900634766,17,2.152330897506941,1.2995527696195034e-05,2.1521131933895363,1.2185482491752433,0.9311081263115553,0.001068979981884026,7.827783048103303e-05,0.07577806756858788,32.26093908819047,6.0500268958418796e-05,0.0004924169999993566,32.26093908819047,0.0368417520499996,75,75,34816,-31.61051144980024,-132.11573451740568,28,464,16.0,0.03969363576413802,0.00032916700000029664,2048,75.0,-75.77278850171093,1151.0065738515293,1,0,0,25.25,82.1,0.00019207834081613347,-37.31212185054414,8.321731889935896e-05,-25.23676283390365,-25.21801283390365,-25.318012833903648,2104,12069,12070,11605,35744,711,710,683,25.0,25.0,25.0,0.07661088,17.0,142854.0,6.949962,0.03477037,0.0005,1.5533578,0.0030065076,1.0,1.5258789289873675e-06,0.01,2.610917,370560,21888,7.011039,128.0,63.863506,142854.0,5928960,0.0,2048.0,370560,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.23866776783782456,2.1540351850029677e-06,2.645451771338733e-05,9.559278074127464e-07,5.256936592284108e-06,1.1903697573527422e-05,1.5629820475763128e-05,8.950249665431956e-05,1.5077820491745961e-05,2.7968336056018634e-06,9.32016606261683e-06,3.144847221665841e-06,1.42475471043664e-05,4.52390637450078e-06,0.0008549419940438716,0.0020039217151370577,0.018771367939145196,5.883667920394743e-06,0.17450567070709802,0.0009695961237569514,0.011908315745578008,2.0216911694486267e-05,0.02932979092809677
1,36864,1136.3339234862485,False,18,5a2d7_00000,2025-06-04_16-51-58,1749048718,1.7911622524261475,34.43020415306091,46435,Tegans-MacBook-Air.local,127.0.0.1,34.43020415306091,18,2.1486790256118717,1.2977242419271172e-05,2.148461671035641,1.218075790853491,0.9279323617184397,0.0010673310120651325,7.790982824942364e-05,0.07489096788842321,32.29703986289019,5.931140322996356e-05,0.0004924169999993566,32.29703986289019,0.03719257798499871,75,75,36864,-21.719164789552487,-122.38244480215015,27,491,17.0,0.04079038505065441,0.00032916700000029664,2048,75.0,-65.94091790839794,1136.3339234862485,1,0,0,27.73333333333333,82.00000000000001,0.00018829207327190642,-31.966668358361936,8.289019092559027e-05,-21.90697263613265,-22.12447263613265,-21.90947263613265,2102,12779,12779,12288,37846,709,710,683,25.0,25.0,25.0,-0.000226608,18.0,142854.0,6.782762,-0.12959397,0.0005,1.557048,0.003456971,1.0,7.629394644936838e-07,0.01,2.4163096,392320,21760,6.766966,128.0,54.063072,142854.0,6277120,0.0,2048.0,392320,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.23843458073221174,2.1450346045067874e-06,2.6288721907227864e-05,9.521626176960465e-07,5.243991079195291e-06,1.1865529330626944e-05,1.5524016719248713e-05,8.618145658271254e-05,1.5009549240205447e-05,2.7852528955556275e-06,9.277407933152233e-06,3.134830640536122e-06,1.4157031212557531e-05,4.4945400237035845e-06,0.0008549165390618992,0.002003908062227375,0.018791664530626435,5.883884326162026e-06,0.17426038306913674,0.0009683671681854524,0.011902105606192231,2.0228328811619134e-05,0.029329300551437364
1,38912,1154.3180056104734,False,19,5a2d7_00000,2025-06-04_16-51-59,1749048719,1.7622911930084229,36.192495346069336,46435,Tegans-MacBook-Air.local,127.0.0.1,36.192495346069336,19,2.144776876195753,1.296246999507233e-05,2.1445597939052843,1.217502817524956,0.9246042935112553,0.0010665722819444246,7.750094343258764e-05,0.0740631629842457,32.318506415392605,5.824951594646736e-05,0.0004924169999993566,32.318506415392605,0.037158348772500106,75,75,38912,-33.500939803615466,-122.38244480215015,27,518,18.0,0.041704761101022975,0.00032916700000029664,2048,75.0,-77.00599857446682,1154.3180056104734,1,0,0,31.2,81.8,0.0001849596422346911,-35.86607114080094,8.254728345412083e-05,-25.653666191488927,-25.644916191488928,-25.707416191488928,2102,13489,13489,12970,39948,710,710,682,25.0,25.0,25.0,0.1686835,19.0,142854.0,7.094711,0.2645306,0.0005,1.5534558,0.0036840208,1.0,3.814697322468419e-07,0.01,1.6939923,414080,21760,7.247859,128.0,57.327274,142854.0,6625280,0.0,2048.0,414080,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.23818854043352738,2.138004765092257e-06,2.612786951092182e-05,9.487177345190346e-07,5.231277745693966e-06,1.1827207655901042e-05,1.5422417406724418e-05,8.331089092936816e-05,1.4943765303556429e-05,2.7737171874275073e-06,9.234819555978388e-06,3.125319655942255e-06,1.4067453177533473e-05,4.466810900440642e-06,0.0008548859530801613,0.002003886265204372,0.018811459386884135,5.883899637021641e-06,0.17400323220436398,0.0009670760238130079,0.011895564963019611,2.023882509524045e-05,0.029328743528218335
1,40960,1102.8840579671087,False,20,5a2d7_00000,2025-06-04_16-52-01,1749048721,1.8460898399353027,38.03858518600464,46435,Tegans-MacBook-Air.local,127.0.0.1,38.03858518600464,20,2.1417524099337957,1.2959515295121825e-05,2.1415355505462315,1.2174814285197064,0.9216035376561428,0.0010649578091250077,7.753136765829114e-05,0.07329342708754831,32.30179587428921,5.7622212988311e-05,0.0004924169999993566,32.30179587428921,0.03812496945749986,75,75,40960,-33.500939803615466,-122.78653086260854,28,546,19.0,0.0424382750675067,0.00032916700000029664,2048,75.0,-76.24281376191361,1102.8840579671087,1,0,0,30.566666666666663,81.73333333333333,0.0001831303229890639,-37.34739806648366,8.282446139593382e-05,-25.2867712539712,-25.475521253971202,-25.4805212539712,2104,14199,14200,13653,42052,711,710,683,25.0,25.0,25.0,0.2569012,20.0,142854.0,8.321152,-0.2894683,0.0005,1.5582222,0.0033912584,1.0,1.9073486612342094e-07,0.01,1.5134392,435968,21888,8.56247,128.0,98.471664,142854.0,6975488,0.0,2048.0,435968,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.2379302876994435,2.1375313164015207e-06,2.6109693724189906e-05,9.52952750738422e-07,5.233716737226647e-06,1.1848479197034186e-05,1.5467594026745615e-05,8.139313707114679e-05,1.5064344840221067e-05,2.7785415640996125e-06,9.247787094658088e-06,3.131050331959131e-06,1.4098553932070124e-05,4.4666216445199206e-06,0.0008548548621641521,0.0020038606092156073,0.018830861533763617,5.883784553231352e-06,0.17373454492697976,0.0009657265281111937,0.011888738742949824,2.025023452030877e-05,0.02932826222790854
1,43008,1131.856361182662,False,21,5a2d7_00000,2025-06-04_16-52-03,1749048723,1.7774162292480469,39.816001415252686,46435,Tegans-MacBook-Air.local,127.0.0.1,39.816001415252686,21,2.1380683487444574,1.296992014217241e-05,2.1378515367107696,1.2169486950645092,0.9184547351995813,0.0010637869810337002,7.727586950738883e-05,0.07263807300285022,32.31232565033497,5.686321042753854e-05,0.0004924169999993566,32.31232565033497,0.03789015884000037,75,75,43008,-33.060147666343305,-122.34759741168003,27,573,20.0,0.0430960957571724,0.00032916700000029664,2048,75.0,-74.57670290353148,1131.856361182662,1,0,0,28.85,81.65,0.0001805891853652262,-37.592005327264914,8.255613163893987e-05,-24.86473430117715,-24.97723430117715,-24.73473430117715,2102,14909,14909,14336,44154,709,710,683,25.0,25.0,25.0,0.13617371,21.0,142854.0,7.22499,-0.05599749,0.0005,1.5610225,0.0032961422,1.0,9.536743306171047e-08,0.01,1.7683043,457728,21760,7.345553,128.0,76.431946,142854.0,7323648,0.0,2048.0,457728,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.2376597853284979,2.131791709219554e-06,2.5979962708303816e-05,9.498247362298559e-07,5.225624894036461e-06,1.18181297582567e-05,1.5383021582145452e-05,7.922061111188366e-05,1.5002465686216658e-05,2.7701493472265736e-06,9.214081018660063e-06,3.126469832228519e-06,1.4029517007357904e-05,4.450019475668665e-06,0.0008548231378711556,0.0020038245110200964,0.01884980545846682,5.883520881153484e-06,0.1734545364011228,0.0009643171856210346,0.011881590007485131,2.0260858574366404e-05,0.029327719079252124
1,45056,1079.8878403600968,False,22,5a2d7_00000,2025-06-04_16-52-05,1749048725,1.8855879306793213,41.70158934593201,46435,Tegans-MacBook-Air.local,127.0.0.1,41.70158934593201,22,2.135503867757013,1.295939094076984e-05,2.135287395923662,1.2176023401938643,0.9152394370175856,0.0010624999412233798,7.692347485345488e-05,0.07200902740400963,32.33435544718702,5.6097173831850995e-05,0.0004924169999993566,32.33435544718702,0.03685347314500005,75,75,45056,-32.76534796812994,-132.41015917006595,27,600,21.0,0.04371976651696852,0.00032916700000029664,2048,75.0,-79.85873205575248,1079.8878403600968,1,0,0,23.7,81.63333333333334,0.00017816942592812246,-40.56670473075496,8.220530896123178e-05,-26.673327351917486,-26.562077351917488,-26.62332735191749,2102,15619,15619,15018,46256,710,710,682,25.0,25.0,25.0,0.025275853,22.0,142854.0,7.0863376,0.02249986,0.0005,1.5587801,0.0038130383,1.0080645,4.7683716530855236e-08,0.01,2.6220582,479488,21760,7.096025,128.0,54.23357,142854.0,7671808,0.0,2048.0,479488,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.2373772742970013,2.124555109259956e-06,2.5832431074993595e-05,9.453305178668396e-07,5.21002256110335e-06,1.1776664428724232e-05,1.5290147220603686e-05,7.724666822799034e-05,1.4926336414561133e-05,2.75904529173571e-06,9.168247652215439e-06,3.1167439755856815e-06,1.3943527201489943e-05,4.428382754455332e-06,0.0008547912625778025,0.0020037817862275744,0.018868288214322584,5.8830950040615045e-06,0.17316345064549024,0.0009628496781278675,0.011874146539555437,2.0270470123890603e-05,0.029327081083946042
1,47104,1116.3810681346733,False,23,5a2d7_00000,2025-06-04_16-52-07,1749048727,1.8229849338531494,43.524574279785156,46435,Tegans-MacBook-Air.local,127.0.0.1,43.524574279785156,23,2.1323388144994424,1.2955627031292857e-05,2.132122678634425,1.2171025997019256,0.9125773080674097,0.001060721611811157,7.672630680853245e-05,0.07141217486595493,32.325157590441904,5.5538064498505355e-05,0.0004924169999993566,32.325157590441904,0.03700843249749996,75,75,47104,-41.10253076433811,-132.41015917006595,28,628,22.0,0.04428489524482197,0.00032916700000029664,2048,75.0,-81.42697275429384,1116.3810681346733,1,0,0,26.166666666666668,81.8,0.00017629526311740696,-40.533471623212705,8.199301760643744e-05,-27.116074251431293,-27.143574251431293,-27.167324251431292,2104,16329,16330,15701,48360,711,710,683,25.0,25.0,25.0,0.20229854,23.0,142854.0,7.6715074,0.017436802,0.0005,1.5605419,0.002594902,1.0,2.3841858265427618e-08,0.01,3.7740152,501376,21888,7.858201,128.0,101.45336,142854.0,8022016,0.0,2048.0,501376,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.2370832254409018,2.120639403919757e-06,2.5729724512336787e-05,9.432343560041139e-07,5.205647792598961e-06,1.1749858451074205e-05,1.5230086740689521e-05,7.56655053221125e-05,1.4881328342573996e-05,2.7531097743199837e-06,9.138969590109984e-06,3.112810321897239e-06,1.3888192069080524e-05,4.413258650119933e-06,0.0008547644424765291,0.0020037395292798015,0.018886382667815386,5.882535092423186e-06,0.17286156162633023,0.0009613253390660022,0.011866394361183589,2.0279605056566393e-05,0.02932646751833816
